,complete,correctness,fidelity,robustness,rule_n,avg_length,overlap,class_fraction
0,1.0,0.12913793103448276,0.1292241379310345,0.1292241379310345,11,3.909090909090909,0,0.2857142857142857
1,1.0,0.14767241379310345,0.1478448275862069,0.1478448275862069,11,3.909090909090909,0,0.2857142857142857
2,1.0,0.07,0.07094827586206896,0.07094827586206896,11,4.090909090909091,0,0.2857142857142857
3,1.0,0.12206896551724138,0.12732758620689655,0.12698275862068967,11,3.727272727272727,0,0.2857142857142857
4,1.0,0.13008620689655173,0.13025862068965519,0.13025862068965519,11,4.0,0,0.2857142857142857
