,complete,correctness,fidelity,robustness,rule_n,avg_length,overlap,class_fraction
0,1.0,0.7564412238325282,0.711352657004831,0.711755233494364,6,2.6666666666666665,0,0.5
1,1.0,0.7568438003220612,0.8864734299516909,0.8868760064412239,3,1.6666666666666667,0,0.5
2,1.0,0.756745871929118,0.9718082964156263,0.9718082964156263,4,2.0,0,0.5
3,1.0,0.756745871929118,0.7511075312122433,0.7507047925896093,3,1.6666666666666667,0,0.5
4,1.0,0.756745871929118,0.734192509061619,0.734192509061619,3,1.6666666666666667,0,0.5
