,complete,correctness,fidelity,robustness,rule_n,avg_length,overlap,class_fraction
0,1.0,0.08734683974281209,0.08203930607788426,0.08852966153099599,11,3.8181818181818183,0,0.36363636363636365
1,1.0,0.05201382991629261,0.1359638481135509,0.1466092442072061,10,3.4,0,0.2727272727272727
2,1.0,0.13678272473613975,0.11473371345383962,0.13511464272716245,11,3.5454545454545454,0,0.2727272727272727
3,1.0,0.055077035060050954,0.12180031541914352,0.11524930243843261,9,3.3333333333333335,0,0.2727272727272727
4,1.0,0.07230377289821667,0.1050588378017712,0.1057867281329613,11,3.6363636363636362,0,0.2727272727272727
