,complete,correctness,fidelity,robustness,rule_n,avg_length,overlap,class_fraction
0,1.0,0.11233723239902892,0.13617303023615096,0.1531670712866917,11,4.636363636363637,0,0.5
1,1.0,0.8875524166850585,0.8012580004414037,0.796181858309424,11,5.909090909090909,0,0.5
2,1.0,0.8876503697163668,0.8089614832799912,0.7939521024169518,11,4.090909090909091,0,0.5
3,1.0,0.8876503697163668,0.5790751572674098,0.5707979251738219,11,5.909090909090909,0,0.5
4,1.0,0.8723098995695839,0.5336055622999669,0.5407791634477431,11,4.2727272727272725,0,1.0
