,complete,correctness,fidelity,robustness,rule_n,avg_length,overlap,class_fraction
0,1.0,0.10828941063727839,0.1351221849544801,0.12865356971729755,11,4.363636363636363,0,0.4166666666666667
1,1.0,0.3873981792045999,0.3255869669381888,0.315764254911356,11,4.363636363636363,0,0.25
2,1.0,0.1382698298586149,0.13227893601725377,0.1286843997124371,11,4.454545454545454,0,0.3333333333333333
3,1.0,0.09345794392523364,0.09393721543254253,0.09345794392523364,11,4.363636363636363,0,0.3333333333333333
4,1.0,0.36832015336688234,0.31871555236041216,0.291157440690151,11,4.181818181818182,0,0.3333333333333333
