,complete,correctness,fidelity,robustness,rule_n,avg_length,overlap,class_fraction
0,1.0,0.021026372059871703,0.012116892373485389,0.013186029935851747,11,5.909090909090909,0,0.05555555555555555
1,1.0,0.05097130636250223,0.03546604883265015,0.03582249153448583,11,5.909090909090909,0,0.05555555555555555
2,1.0,0.013901265371591517,0.03671359828907503,0.04116913206202103,11,5.909090909090909,0,0.05555555555555555
3,1.0,0.07075387631438246,0.026733202637675993,0.028871858848690073,11,5.909090909090909,0,0.05555555555555555
4,1.0,0.013901265371591517,0.0005346640527535199,0.0019604348600962395,11,5.909090909090909,0,0.05555555555555555
