,complete,correctness,fidelity,robustness,rule_n,avg_length,overlap,class_fraction
0,1.0,0.9083798882681564,0.8416201117318436,0.8270949720670391,8,3.0,0,0.5
1,1.0,0.9083798882681564,0.8871508379888268,0.8824022346368715,8,3.0,0,0.5
2,1.0,0.9083798882681564,0.8759776536312849,0.8740223463687151,6,2.6666666666666665,0,0.5
3,1.0,0.20424699636770047,0.12265996088292819,0.12545403744062586,8,3.0,0,1.0
4,1.0,0.908354288907516,0.907236658284437,0.9030455434478905,9,3.2222222222222223,0,0.5
