,complete,correctness,fidelity,robustness,rule_n,avg_length,overlap,class_fraction
0,1.0,0.7521282476506357,0.6896627971254837,0.6775013819789939,11,5.909090909090909,0,0.5
1,1.0,0.7521282476506357,0.6987285793255943,0.6839137645107795,11,5.909090909090909,0,0.5
2,1.0,0.7522114108801415,0.6972578505086245,0.6790137107474569,11,5.909090909090909,0,0.5
3,1.0,0.7522114108801415,0.7049977885891199,0.6855373728438744,11,5.909090909090909,0,0.5
4,1.0,0.7521008403361344,0.6968155683325962,0.6744803184431667,11,5.909090909090909,0,0.5
