,complete,correctness,fidelity,robustness,rule_n,avg_length,overlap,class_fraction
0,1.0,0.7924589896351913,0.7905410919774749,0.7904798824777606,2,1.0,0,0.5
1,1.0,0.7924589896351913,0.783093936178895,0.7830123235126092,2,1.0,0,0.5
2,1.0,0.7924547550549876,0.7821713492889352,0.7821713492889352,2,1.0,0,0.5
3,1.0,0.7924547550549876,0.7642161963640816,0.7642570035298198,2,1.0,0,0.5
4,1.0,0.7924751586378568,0.7747036379588256,0.7747852522903022,2,1.0,0,0.5
